GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION
0021500619,0,12,0,1,3:42 PM,12:00,,,,,,0.0,0,,,,,,0,0,,,,,,0,0,,,,,
0021500619,1,10,0,1,3:42 PM,12:00,Jump Ball Drummond vs. Gasol: Tip to Jackson,,,,,4.0,203083,Andre Drummond,1610612765.0,Detroit,Pistons,DET,5,2200,Pau Gasol,1610612741.0,Chicago,Bulls,CHI,4,202704,Reggie Jackson,1610612765.0,Detroit,Pistons,DET
0021500619,2,5,1,1,3:42 PM,11:42,Jackson Bad Pass Turnover (P1.T1),,Gasol STEAL (1 STL),,,4.0,202704,Reggie Jackson,1610612765.0,Detroit,Pistons,DET,5,2200,Pau Gasol,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,
0021500619,3,2,1,1,3:43 PM,11:34,,,MISS Butler 18' Jump Shot,,,5.0,202710,Jimmy Butler,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,
0021500619,4,4,0,1,3:43 PM,11:34,Drummond REBOUND (Off:0 Def:1),,,,,4.0,203083,Andre Drummond,1610612765.0,Detroit,Pistons,DET,0,0,,,,,,0,0,,,,,
0021500619,5,5,1,1,3:43 PM,11:27,Marc Morris Bad Pass Turnover (P1.T2),,Butler STEAL (1 STL),,,4.0,202694,Marcus Morris,1610612765.0,Detroit,Pistons,DET,5,202710,Jimmy Butler,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,
0021500619,6,1,66,1,3:43 PM,11:04,,,Gasol 18' Jump Bank Shot (2 PTS) (Butler 1 AST),2 - 0,-2,5.0,2200,Pau Gasol,1610612741.0,Chicago,Bulls,CHI,5,202710,Jimmy Butler,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,
0021500619,7,2,1,1,3:43 PM,10:42,MISS Marc Morris 27' 3PT Jump Shot,,,,,4.0,202694,Marcus Morris,1610612765.0,Detroit,Pistons,DET,0,0,,,,,,0,0,,,,,
0021500619,8,4,0,1,3:43 PM,10:42,,,Gasol REBOUND (Off:0 Def:1),,,5.0,2200,Pau Gasol,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,
0021500619,9,2,1,1,3:44 PM,10:32,,,MISS Snell 25' 3PT Jump Shot,,,5.0,203503,Tony Snell,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,
0021500619,10,4,0,1,3:44 PM,10:32,PISTONS Rebound,,,,,2.0,1610612765,,,,,,0,0,,,,,,0,0,,,,,
0021500619,11,1,1,1,3:44 PM,10:12,Marc Morris 18' Jump Shot (2 PTS),,,2 - 2,TIE,4.0,202694,Marcus Morris,1610612765.0,Detroit,Pistons,DET,0,0,,,,,,0,0,,,,,
